datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-20;2022/142;AGRI SO INNOVATION;49919608700070;Subvention de fonctionnement;30000;aide en numéraire;échelonné;2022-04-20/2022-10-20;sans objet;non;1.00;2022-04-20;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-27;2022/222;L'AGENCE D'URBANISME BORDEAUX AQUITAINE;78181448800040;Subvention de fonctionnement;4372000;aide en numéraire;échelonné;2022-04-27/2022-10-27;sans objet;non;1.00;2022-04-27;;Autre objet;Supérieur à 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-13;2022/200;MEDECINS SANS FRONTIERES;30500910200081;Subvention Except au profit des populations afghanes déplacées;20000;aide en numéraire;unique;2022-04-13/2022-10-13;sans objet;non;1.00;2022-04-13;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-05-02;2022/142;UNITEC;37796404400038;Subvention de fonctionnement;140000;aide en numéraire;échelonné;2022-05-02/2022-11-02;sans objet;non;1.00;2022-05-02;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-05-25;2022/322;ADAV;30091783800025;Subvention Exceptionnelle;30000;aide en numéraire;unique;2022-05-25/2022-11-25;sans objet;non;1.00;2022-05-25;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-05;2022/292;LETTRES DU MONDE;45227479800035;Festival Lettres du Monde;10000;aide en numéraire;échelonné;2022-07-05/2023-01-05;sans objet;non;1.00;2022-07-05;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-03-15;2021/689;PLIE DES HAUTS DE GARONNE;47838951300019;APP Emploi et Quartiers;17500;aide en numéraire;unique;2022-03-15/2022-09-15;sans objet;non;1.00;2022-03-15;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-13;2022/369;MUSIQUE DE NUIT;34169319000033;Festival New Bell 2022;30000;aide en numéraire;échelonné;2022-07-13/2023-01-13;sans objet;non;1.00;2022-07-13;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-13;2022/352;RESTAURANTS DU CŒUR;33986341700418;Subvention de fonctionnement;50000;aide en numéraire;échelonné;2022-07-13/2023-01-13;sans objet;non;1.00;2022-07-13;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-08-17;2022/279;LA FUMAINERIE;85180791700014;Subvention de fonctionnement;25000;aide en numéraire;échelonné;2022-08-17/2023-02-17;sans objet;non;1.00;2022-08-17;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-08-17;2022/400;CAP SCIENCES;39988425300036;Aide à l'investissement;145000;aide en numéraire;échelonné;2022-08-17/2023-02-17;sans objet;non;1.00;2022-08-17;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-06;2022/353;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069;"Actions ""Clauses d'insertion""";36765;aide en numéraire;échelonné;2022-09-06/2023-03-06;sans objet;non;1.00;2022-09-06;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-02;2022/378;PIMMS CENON;52354600000028;Projet ALLADIN 2022;10000;aide en numéraire;unique;2022-09-02/2023-03-02;sans objet;non;1.00;2022-09-02;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-05;2022/378;EMMAUS CONNECT;79227291600034;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-25;2022/551;ARBRES ET PAYSAGES;40289121200035;Subvention d'investissement;5665;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Inférieur à 30 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-01-23;2022/664;Bordeaux Mon Commerce;52539664400029;Aide au fonctionnement;29702;aide en numéraire;échelonné;2023-01-23/2023-07-23;sans objet;non;1.00;2023-01-23;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-12;2023/121;Aéropace Valley;48428452600072;Aide au fonctionnement;140000;aide en numéraire;échelonné;2023-05-12/2023-11-12;sans objet;non;1.00;2023-05-12;;Autre objet;Entre 100 000€ et 500 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-09-05;2023/331;Villa Valmont;84937825200019;AAP Contrat de Ville;1000;aide en numéraire;unique;2023-09-05/2024-03-05;sans objet;non;1.00;2023-09-05;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-10-31;2023/470;Société d'Encouragement de Bordeaux;78184354500026;Aide à l'investissement;68843;aide en numéraire;échelonné;2023-10-31/2024-04-31;sans objet;non;1.00;2023-10-31;;Autre objet;Entre 30 000€ et 100 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2020-03-13;2020/82;Asso de gestion du conservatoire national des Arts et Métiers;82434427900016;aide à l'investissement;99033;aide en numéraire;échelonné;2020-03-13/2020-09-13;sans objet;non;1.00;2020-03-13;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-06;2024/182;Chahuts;40265285300019;Festival Chahuts;35000;aide en numéraire;échelonné;2024-05-06/2024-11-06;sans objet;non;1.00;2024-05-06;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-07;2024/148;Bordeaux Technowest;37781852100025;aide au fonctionnement;822000;aide en numéraire;échelonné;2024-05-07/2024-11-07;sans objet;non;1.00;2024-05-07;;Autre objet;Supérieur à 500 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-07-09;2024-290;Banque Alimentaire;34063725500027;aide au fonctionnement;50000;aide en numéraire;échelonné;2024-07-09/2025-01-09;sans objet;non;1.00;2024-07-09;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-07-01;2024/245;Hauts de Garonne;34975346700050;PLIE 2024;27264;aide en numéraire;échelonné;2024-07-01/2025-01-01;sans objet;non;1.00;2024-07-01;;Autre objet;Inférieur à 30 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-08-29;2024/341;Promo Femmes St Michel;39931862500031;AAP Contrat de ville 2024;10000;aide en numéraire;unique;2024-08-29/2025-02-29;sans objet;non;1.00;2024-08-29;;Autre objet;Inférieur à 30 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-08-06;2024/262;MPS;81910693100010;SARE 2024;312500;aide en numéraire;échelonné;2024-08-06/2025-02-06;sans objet;non;1.00;2024-08-06;;Autre objet;Entre 100 000€ et 500 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-10-30;2024/425;AFEPT;30016423300052;Ecole de la deuxième chance;58000;aide en numéraire;échelonné;2024-10-30/2025-04-30;sans objet;non;1.00;2024-10-30;;Autre objet;Entre 30 000€ et 100 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-11-20;2024/439;Emmaüs Aquitaine;39949552200019;aide au fonctionnement;30000;aide en numéraire;échelonné;2024-11-20/2025-05-20;sans objet;non;1.00;2024-11-20;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-08-25;2021/409;CIDFF;33348540700030;Fonctionnement;20000;aide en numéraire;unique;2021-08-25/2022-02-25;sans objet;non;1.00;2021-08-25;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-09-01;2021/327;ESPACE TEXTILE RIVE DROITE;85029215200012;Investissement;6700;aide en numéraire;échelonné;2021-09-01/2022-03-01;sans objet;non;1.00;2021-09-01;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-03-18;2021/143;RECUP' BOKASHI;85191355800025;Fonctionnement;4000;aide en numéraire;échelonné;2021-03-18/2021-09-18;sans objet;non;1.00;2021-03-18;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-10-20;2021-541;LETTRES DU MONDE;45227479800035;Festival Lettres du Monde;9500;aide en numéraire;échelonné;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-10-25;2021-215;XYLOFUTUR;48537603200036;Fonctionnement;20000;aide en numéraire;unique;2021-10-25/2022-04-25;sans objet;non;1.00;2021-10-25;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-09-15;2021-406;UNION SOCIALE POUR L'HABITAT;77569790700068;Congés USH;70000;aide en numéraire;unique;2021-09-15/2022-03-15;sans objet;non;1.00;2021-09-15;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-25;2021/461;ARC SUD DEVELOPPEMENT;42198523500017;Investissement;12000;aide en numéraire;échelonné;2021-10-25/2022-04-25;sans objet;non;1.00;2021-10-25;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-07-08;2021/138;ALEC;49500944100033;Ma rénov Bordeaux Métropole;60000;aide en numéraire;échelonné;2021-07-08/2022-01-08;sans objet;non;1.00;2021-07-08;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-12-01;2021/706;MAISON DE L'EUROPE;51779186900012;Fonctionnement;43000;aide en numéraire;échelonné;2021-12-01/2022-06-01;sans objet;non;1.00;2021-12-01;;Fonctionnement;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-04;2021-551;POMPIERS SOLIDAIRES;53280194100032;Action solidarité internationale eau;40000;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-11-25;2020-556;FONDATION COS ALEXANDRE GLASBERG;77565757000377;Foyer Quancard;40000;aide en numéraire;unique;2021-11-25/2022-05-25;sans objet;non;1.00;2021-11-25;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-11;2023/583;Banque Alimentaire;34063725500027;Subvention complémentaire;10000;aide en numéraire;unique;2023-12-11/2024-06-11;sans objet;non;1.00;2023-12-11;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-02-24;2022/86;PARALLELES ATTITUDES DIFFUSION;35011886500046;Carnaval des deux rives 2022;15000;aide en numéraire;unique;2022-02-24/2022-08-24;sans objet;non;1.00;2022-02-24;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-01-22;2021/689;LA CRAVATE SOLIDAIRE;84779999600016;Subvention de Fonctionnement;15000;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2021-12-20;2021/502;COOP ET BAT;53310615900023;Subvention d'investissement;250000;aide en numéraire;échelonné;2021-12-20/2022-06-20;sans objet;non;1.00;2021-12-20;;Autre objet;Entre 100 000€ et 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-04;2022/26;ASS EUROP DU FILM D'ANIMATION CARTOON;50907979400012;Manifestation Cartoon mars 2022;125000;aide en numéraire;échelonné;2022-03-04/2022-09-04;sans objet;non;1.00;2022-03-04;;Autre objet;Entre 100 000€ et 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-17;2022/86;PASSAGE A L'ART;48438218900039;Subvention Faites des Bulles 2022;15200;aide en numéraire;échelonné;2022-03-17/2022-09-17;sans objet;non;1.00;2022-03-17;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-08;2022/142;BORDEAUX SUPERYACHTS REFIT;82071933400014;Subvention de fonctionnement;40000;aide en numéraire;échelonné;2022-04-08/2022-10-08;sans objet;non;1.00;2022-04-08;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-15;2022/139;CSDL;41900910500018;Subvention de fonctionnement;100000;aide en numéraire;échelonné;2022-04-15/2022-10-15;sans objet;non;1.00;2022-04-15;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-21;2022/86;ESPRIT DE CORPS;42008956700044;Subvention Festival Pouce 2022;20000;aide en numéraire;échelonné;2022-03-21/2022-09-21;sans objet;non;1.00;2022-03-21;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-12;2022/185;RESEAU PAUL BERT;34084009900022;Subvention d'investissement;284850;aide en numéraire;échelonné;2022-04-12/2022-10-12;sans objet;non;1.00;2022-04-12;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-05-30;2020/119;JUNIA;78370700300035;Aide à l'investissement;3000000;aide en numéraire;échelonné;2022-05-30/2022-11-30;sans objet;non;1.00;2022-05-30;;Autre objet;Supérieur à 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-21;2022/196;QUATUORS A BORDEAUX;42243827500014;Quatuors à Bordeaux;15000;aide en numéraire;échelonné;2022-06-21/2022-12-21;sans objet;non;1.00;2022-06-21;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-19;2022/353;PLIE DES HAUTS DE GARONNE;47838951300019;Action clause d'insertion;33148;aide en numéraire;échelonné;2022-07-19/2023-01-19;sans objet;non;1.00;2022-07-19;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-13;2022/353;PLIE PORTES DU SUD;49518895500019;Action clause d'insertion;14106;aide en numéraire;échelonné;2022-07-13/2023-01-13;sans objet;non;1.00;2022-07-13;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-08-18;2022/401;ARC SUD DEVELOPPEMENT;42198523500017;Subvention de fonctionnement;47500;aide en numéraire;échelonné;2022-08-18/2023-02-18;sans objet;non;1.00;2022-08-18;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2021-08-24;2021/409;UNIS CITES;39819156900142;Action spécifique KIOSC 2021;10000;aide en numéraire;unique;2021-08-24/2022-02-24;sans objet;non;1.00;2021-08-24;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-23;2022/454;VELO CITE;43288382500031;Subvention de fonctionnement;28000;aide en numéraire;échelonné;2022-09-23/2023-03-23;sans objet;non;1.00;2022-09-23;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-29;2022/378;CENTRE ANIMATION DE BORDEAUX CULTIVONS LE PARTAGE;78184929400280;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-08-29/2023-02-29;sans objet;non;1.00;2022-08-29;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-01-24;2021/689;DROP DE BETON;41834346300026;Subvention de Fonctionnement;20000;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-30;2022/378;DEFI;41214436200032;Projet ALLADIN 2022;18000;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-25;2022/470;AFEPT;30016423300052;Subvention de Fonctionnement;58000;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-11-18;2022/515;CRESS NA;82802334100047;Subvention de Fonctionnement;15000;aide en numéraire;échelonné;2022-11-18/2023-05-18;sans objet;non;1.00;2022-11-18;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-11-29;2022/772;ATELIER GRAPHITE;49428909300028;Subvention de Fonctionnement;8000;aide en numéraire;unique;2022-11-29/2023-05-29;sans objet;non;1.00;2022-11-29;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-11-30;2022/710;WORLD IMPACT SUMMIT;84532179300018;Subvention de Fonctionnement;30000;aide en numéraire;échelonné;2022-11-30/2023-05-11;sans objet;non;1.00;2022-11-30;;Autre objet;Inférieur à 30 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2024-02-29;2024/95;Ecosite du Bourgailh;44493244600032;Convention pluriannuelle de fonctionnement 2024-2026;25000;aide en numéraire;échelonné;2024-02-29/2024-08-29;sans objet;non;1.00;2024-02-29;;Autre objet;Inférieur à 30 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2023-12-15;2023/646;Le Prado;77558666200071;"Plateforme ""Louer Clé en Main""";20000;aide en numéraire;échelonné;2023-12-15/2024-06-15;sans objet;non;1.00;2023-12-15;;Autre objet;Inférieur à 30 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-14;2024/151;Mémoire de Bordeaux;34221545600050;aide au fonctionnement;91000;aide en numéraire;échelonné;2024-05-14/2024-11-14;sans objet;non;1.00;2024-05-14;;Autre objet;Entre 30 000€ et 100 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-11-14;2024/465;SOLIHA Terres-Océan;78184854400032;aide au fonctionnement;216600;aide en numéraire;échelonné;2024-11-14/2025-05-14;sans objet;non;1.00;2024-11-14;;Autre objet;Entre 100 000€ et 500 000€
2019-02-06;BORDEAUX METROPOLE;24330031600011;2018-03-12;2017/799;BMSL;39484466600013;Fonctionnement;88000;aide en numéraire;échelonné;2018-03-12/2018-09-12;sans objet;non;1.00;2018-03-12;;Fonctionnement;Entre 30 000€ et 100 000€
2019-04-02;BORDEAUX METROPOLE;24330031600011;2019-02-20;2019/53;POLA;44433758800040;Fonctionnement;114000;aide en numéraire;échelonné;2019-02-20/2019-08-20;sans objet;non;1.00;2019-02-20;;Fonctionnement;Entre 100 000€ et 500 000€
2019-04-02;BORDEAUX METROPOLE;24330031600011;2019-02-18;2019/66;AGENCE DEVELOPPEMENT TOURISTIQUE;78184375000048;Fonctionnement;180000;aide en numéraire;échelonné;2019-02-18/2019-08-18;sans objet;non;1.00;2019-02-18;;Fonctionnement;Entre 100 000€ et 500 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-04-01;2019/172;ADEM;39811228400011;DECASTAR;58000;aide en numéraire;échelonné;2019-04-01/2019-10-01;sans objet;non;1.00;2019-04-01;;Autre objet;Entre 30 000€ et 100 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-05-21;2019/263;L'ORANGEADE;80016249700039;Eté métropolitain;15000;aide en numéraire;échelonné;2019-05-21/2019-11-21;sans objet;non;1.00;2019-05-21;;Eté métropolitain;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-05-23;2019/263;BORDEAUX OPEN AIR;82135493300011;Eté métropolitain;10000;aide en numéraire;échelonné;2019-05-23/2019-11-23;sans objet;non;1.00;2019-05-23;;Eté métropolitain;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-04-16;2019/169;HAPANA;81752354100016;Action habitat;3000;aide en numéraire;échelonné;2019-04-16/2019-10-16;sans objet;non;1.00;2019-04-16;;Autre objet;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-06-04;2019/169;UNIS CITE;39819156900142;Action habitat;1000;aide en numéraire;échelonné;2019-06-04/2019-12-04;sans objet;non;1.00;2019-06-04;;Autre objet;Inférieur à 30 000€
2019-09-16;BORDEAUX METROPOLE;24330031600011;2019-06-19;2019/294;ASSO EIPF;33230399900079;Investissement ESS;30000;aide en numéraire;échelonné;2019-06-19/2019-12-19;sans objet;non;1.00;2019-06-19;;Autre objet;Inférieur à 30 000€
2019-09-16;BORDEAUX METROPOLE;24330031600011;2019-07-05;2019/206;ADELE;43383594000027;PLIE DES GRAVES;12500;aide en numéraire;échelonné;2019-07-05/2020-01-05;sans objet;non;1.00;2019-07-05;;Autre objet;Inférieur à 30 000€
2019-09-16;BORDEAUX METROPOLE;24330031600011;2019-07-31;2019/386;CLAP SUD OUEST;40228354300070;actions spécifiques;33000;aide en numéraire;unique;2019-07-31/2020-01-31;sans objet;non;1.00;2019-07-31;;Autre objet;Entre 30 000€ et 100 000€
